time;PV1;PV3;PV4;PV5;PV6;PV7;PV8;WP4;WP7;BM1;BM2;BM3;Hydro2
20.08.2016 05:45;0;0;0;0;0;0;0;0.182329;0.211101;0.0965385;0.0734749;0.11391;0.110132
20.08.2016 06:00;0;0;0;0;0;0;0;0.193435;0.223343;0.0950211;0.0702578;0.10906;0.253304
20.08.2016 06:15;0.0399712;0;0.0285117;0.0194262;0.0375311;0;0;0.181543;0.233548;0.0916632;0.0677486;0.102423;0.0961821
20.08.2016 06:30;0.0799423;0;0.0570233;0.0388524;0.0750621;0;0;0.169652;0.243753;0.0883052;0.0652394;0.095785;0.0947137
20.08.2016 06:45;0.119914;0;0.085535;0.0582785;0.112593;0;0;0.15776;0.253958;0.0849473;0.0627301;0.0891473;0.136564
20.08.2016 07:00;0.159885;0;0.114047;0.0777047;0.150124;0;0;0.145868;0.264162;0.0815894;0.0602209;0.0825096;0.290749
20.08.2016 07:15;0.182154;0.0167701;0.123423;0.100689;0.160859;0.016763;0;0.119799;0.241866;0.0761616;0.0601353;0.0814153;0.348018
20.08.2016 07:30;0.204424;0.0335402;0.1328;0.123673;0.171593;0.0335259;0;0.093729;0.219569;0.0707339;0.0600497;0.0803211;0.343612
20.08.2016 07:45;0.226693;0.0503103;0.142177;0.146656;0.182328;0.0502889;0;0.0676594;0.197272;0.0653062;0.0599641;0.0792268;0.234214
20.08.2016 08:00;0.248962;0.0670805;0.151554;0.16964;0.193062;0.0670519;0;0.0415897;0.174975;0.0598784;0.0598784;0.0781325;0.242291
20.08.2016 08:15;0.245575;0.0802042;0.158254;0.17874;0.192478;0.0726926;0.0264579;0.0401564;0.149823;0.060307;0.060307;0.0773134;0.305433
20.08.2016 08:30;0.242187;0.0933279;0.164955;0.187839;0.191894;0.0783334;0.0529158;0.0387231;0.124671;0.0607356;0.0607356;0.0764942;0.28047
20.08.2016 08:45;0.2388;0.106452;0.171656;0.196939;0.19131;0.0839742;0.0793737;0.0372898;0.0995185;0.0611642;0.0611642;0.075675;0.196769
20.08.2016 09:00;0.235412;0.119575;0.178356;0.206039;0.190726;0.0896149;0.105832;0.0358564;0.0743662;0.0615928;0.0615928;0.0748559;0.251836
20.08.2016 09:15;0.271675;0.158657;0.240671;0.263907;0.258768;0.0996843;0.139608;0.039754;0.0700626;0.0621086;0.0621086;0.0720559;0.168135
20.08.2016 09:30;0.307938;0.19774;0.302986;0.321776;0.32681;0.109754;0.173385;0.0436515;0.065759;0.0626245;0.0626245;0.069256;0.154185
20.08.2016 09:45;0.344201;0.236822;0.365301;0.379645;0.394852;0.119823;0.207161;0.047549;0.0614554;0.0631403;0.0631403;0.0664561;0.160059
20.08.2016 10:00;0.380464;0.275904;0.427616;0.437514;0.462894;0.129893;0.240938;0.0514466;0.0571518;0.0636562;0.0636562;0.0636562;0.184288
20.08.2016 10:15;0.393142;0.29125;0.443516;0.45177;0.4736;0.153735;0.26756;0.0519004;0.0701413;0.0641737;0.0641737;0.0641737;0.325991
20.08.2016 10:30;0.40582;0.306597;0.459415;0.466026;0.484305;0.177578;0.294181;0.0523543;0.0831308;0.0646912;0.0646912;0.0646912;0.312775
20.08.2016 10:45;0.418499;0.321943;0.475315;0.480282;0.495011;0.201421;0.320803;0.0528082;0.0961203;0.0652087;0.0652087;0.0652087;0.284141
20.08.2016 11:00;0.431177;0.33729;0.491215;0.494538;0.505717;0.225264;0.347425;0.053262;0.10911;0.0657263;0.0657263;0.0657263;0.276065
20.08.2016 11:15;0.40776;0.32477;0.495473;0.49489;0.507603;0.249282;0.364743;0.0443622;0.106541;0.0658645;0.0658645;0.0658645;0.381791
20.08.2016 11:30;0.384343;0.31225;0.49973;0.495242;0.50949;0.2733;0.382061;0.0354624;0.103972;0.0660028;0.0660028;0.0660028;0.382526
20.08.2016 11:45;0.360926;0.29973;0.503988;0.495594;0.511376;0.297317;0.399379;0.0265625;0.101403;0.0661411;0.0661411;0.0661411;0.317181
20.08.2016 12:00;0.337509;0.28721;0.508246;0.495946;0.513263;0.321335;0.416697;0.0176627;0.0988338;0.0662794;0.0662794;0.0662794;0.316446
20.08.2016 12:15;0.36072;0.348548;0.51306;0.497222;0.499215;0.348333;0.434273;0.0135114;0.100209;0.0661411;0.0661411;0.0661411;0.284875
20.08.2016 12:30;0.383932;0.409886;0.517874;0.498498;0.485168;0.375332;0.451849;0.00936014;0.101584;0.0660028;0.0660028;0.0660028;0.185022
20.08.2016 12:45;0.407143;0.471224;0.522688;0.499774;0.47112;0.40233;0.469425;0.00520887;0.10296;0.0658645;0.0658645;0.0658645;0.0110132
20.08.2016 13:00;0.430354;0.532562;0.527502;0.50105;0.457072;0.429328;0.487001;0.00105761;0.104335;0.0657263;0.0657263;0.0657263;0.0455213
20.08.2016 13:15;0.39841;0.506139;0.509944;0.488519;0.438296;0.442079;0.492002;0.0109616;0.0789804;0.0657263;0.0657263;0.0657263;0.0396476
20.08.2016 13:30;0.366466;0.479716;0.492386;0.475988;0.419519;0.454829;0.497002;0.0208655;0.0536258;0.0657263;0.0657263;0.0657263;0.0770925
20.08.2016 13:45;0.334522;0.453293;0.474828;0.463457;0.400743;0.467579;0.502002;0.0307695;0.0282711;0.0657263;0.0657263;0.0657263;0.132159
20.08.2016 14:00;0.302578;0.426869;0.45727;0.450926;0.381967;0.480329;0.507002;0.0406734;0.0029164;0.0657263;0.0657263;0.0657263;0.0271659
20.08.2016 14:15;0.284705;0.421278;0.43326;0.430221;0.357919;0.484505;0.501692;0.0763583;0.00244445;0.0654673;0.0654673;0.0654673;0.0176211
20.08.2016 14:30;0.266832;0.415686;0.409249;0.409516;0.333871;0.48868;0.496382;0.112043;0.00197251;0.0652083;0.0652083;0.0652083;0.0359765
20.08.2016 14:45;0.24896;0.410095;0.385238;0.38881;0.309823;0.492856;0.491072;0.147728;0.00150056;0.0649493;0.0649493;0.0649493;0.0807636
20.08.2016 15:00;0.231087;0.404503;0.361228;0.368105;0.285775;0.497031;0.485761;0.183413;0.00102862;0.0646904;0.0646904;0.0646904;0.137298
20.08.2016 15:15;0.203313;0.355793;0.308729;0.323917;0.250365;0.42922;0.441185;0.1451;0.00655807;0.0647766;0.0647766;0.0691803;0.11674
20.08.2016 15:30;0.175538;0.307082;0.25623;0.279729;0.214954;0.361409;0.396608;0.106787;0.0120875;0.0648629;0.0648629;0.0736702;0.185756
20.08.2016 15:45;0.147764;0.258372;0.203731;0.235541;0.179544;0.293598;0.352031;0.0684744;0.017617;0.0649492;0.0649492;0.0781601;0.166667
20.08.2016 16:00;0.11999;0.209662;0.151232;0.191353;0.144134;0.225787;0.307455;0.0301616;0.0231464;0.0650355;0.0650355;0.08265;0.161527
20.08.2016 16:15;0.107701;0.196301;0.136814;0.172585;0.126041;0.214363;0.293861;0.0244578;0.0303125;0.0649492;0.0649492;0.0869242;0.165198
20.08.2016 16:30;0.095412;0.182939;0.122397;0.153818;0.107949;0.20294;0.280268;0.018754;0.0374786;0.0648629;0.0648629;0.0911985;0.0991189
20.08.2016 16:45;0.0831229;0.169578;0.107979;0.13505;0.0898568;0.191517;0.266675;0.0130502;0.0446446;0.0647766;0.0647766;0.0954727;0.0286344
20.08.2016 17:00;0.0708337;0.156216;0.0935607;0.116282;0.0717644;0.180094;0.253082;0.00734641;0.0518107;0.0646904;0.0646904;0.0997469;0.0220264
20.08.2016 17:15;0.0531253;0.144622;0.0701705;0.0872116;0.0538233;0.184864;0.24268;0.0156472;0.0610835;0.0646041;0.0646041;0.103695;0.121145
20.08.2016 17:30;0.0354169;0.133027;0.0467804;0.0581411;0.0358822;0.189634;0.232278;0.0239481;0.0703563;0.0645179;0.0645179;0.107643;0.106461
20.08.2016 17:45;0.0177084;0.121432;0.0233902;0.0290705;0.0179411;0.194404;0.221876;0.0322489;0.0796291;0.0644317;0.0644317;0.111591;0.0374449
20.08.2016 18:00;0;0.109837;0;0;0;0.199174;0.211474;0.0405497;0.0889019;0.0643454;0.0643454;0.115539;0.232746
20.08.2016 18:15;0;0.0823774;0;0;0;0.149381;0.158605;0.0376862;0.0874544;0.0642593;0.0642593;0.118541;0.229075
20.08.2016 18:30;0;0.0549183;0;0;0;0.0995871;0.105737;0.0348227;0.0860069;0.0641731;0.0641731;0.121544;0.202643
20.08.2016 18:45;0;0.0274591;0;0;0;0.0497935;0.0528684;0.0319592;0.0845594;0.0640869;0.0640869;0.124546;0.212188
20.08.2016 19:00;0;0;0;0;0;0;0;0.0290957;0.0831119;0.0640007;0.0640007;0.127548;0.198972
20.08.2016 19:15;0;0;0;0;0;0;0;0.027758;0.0768231;0.0640869;0.0640869;0.13064;0.200441
20.08.2016 19:30;0;0;0;0;0;0;0;0.0264204;0.0705343;0.0641731;0.0641731;0.133732;0.199706
20.08.2016 19:45;0;0;0;0;0;0;0;0.0250828;0.0642455;0.0642593;0.0642593;0.136824;0.187959
20.08.2016 20:00;0;0;0;0;0;0;0;0.0237451;0.0579567;0.0643454;0.0643454;0.139917;0.203377
20.08.2016 20:15;0;0;0;0;0;0;0;0.0232469;0.064699;0.0641731;0.0641731;0.140463;0.279001
20.08.2016 20:30;0;0;0;0;0;0;0;0.0227486;0.0714413;0.0640008;0.0640008;0.14101;0.125551
20.08.2016 20:45;0;0;0;0;0;0;0;0.0222504;0.0781836;0.0638285;0.0638285;0.141557;0.12188
20.08.2016 21:00;0;0;0;0;0;0;0;0.0217522;0.0849259;0.0636562;0.0636562;0.142104;0.126285
20.08.2016 21:15;0;0;0;0;0;0;0;0.0286149;0.0788894;0.0635701;0.0635701;0.142565;0.126285
20.08.2016 21:30;0;0;0;0;0;0;0;0.0354777;0.072853;0.063484;0.063484;0.143025;0.141703
20.08.2016 21:45;0;0;0;0;0;0;0;0.0423405;0.0668165;0.0633979;0.0633979;0.143485;0.138032
20.08.2016 22:00;0;0;0;0;0;0;0;0.0492033;0.0607801;0.0633118;0.0633118;0.143945;0.00146843
20.08.2016 22:15;0;0;0;0;0;0;0;0.0480067;0.0522609;0.0635702;0.0635702;0.144155;0.00660793
20.08.2016 22:30;0;0;0;0;0;0;0;0.0468101;0.0437418;0.0638286;0.0638286;0.144366;0.0249633
20.08.2016 22:45;0;0;0;0;0;0;0;0.0456135;0.0352226;0.064087;0.064087;0.144576;0.194567
20.08.2016 23:00;0;0;0;0;0;0;0;0.044417;0.0267035;0.0643454;0.0643454;0.144786;0.0447871
20.08.2016 23:15;0;0;0;0;0;0;0;0.0380756;0.0243103;0.0654614;0.0641731;0.144797;0.0462555
20.08.2016 23:30;0;0;0;0;0;0;0;0.0317342;0.021917;0.0665774;0.0640008;0.144808;0.0337739
20.08.2016 23:45;0;0;0;0;0;0;0;0.0253927;0.0195238;0.0676934;0.0638285;0.14482;0.0440529
21.08.2016 00:00;0;0;0;0;0;0;0;0.0190513;0.0171306;0.0688094;0.0636562;0.144831;0.071953
21.08.2016 00:15;0;0;0;0;0;0;0;0.0173227;0.0177658;0.0713713;0.0637423;0.144859;0.0712188
21.08.2016 00:30;0;0;0;0;0;0;0;0.0155942;0.0184011;0.0739331;0.0638284;0.144887;0.0675477
21.08.2016 00:45;0;0;0;0;0;0;0;0.0138656;0.0190363;0.076495;0.0639146;0.144915;0.0741557
21.08.2016 01:00;0;0;0;0;0;0;0;0.012137;0.0196716;0.0790568;0.0640007;0.144942;0.0506608
21.08.2016 01:15;0;0;0;0;0;0;0;0.014052;0.0197745;0.0804459;0.0641405;0.146336;0.207783
21.08.2016 01:30;0;0;0;0;0;0;0;0.0159671;0.0198775;0.0818349;0.0642804;0.147729;0.0477239
21.08.2016 01:45;0;0;0;0;0;0;0;0.0178822;0.0199804;0.083224;0.0644202;0.149123;0.0418502
21.08.2016 02:00;0;0;0;0;0;0;0;0.0197972;0.0200834;0.0846131;0.06456;0.150516;0.0455213
21.08.2016 02:15;0;0;0;0;0;0;0;0.024647;0.0191031;0.0862298;0.0668952;0.151852;0.0352423
21.08.2016 02:30;0;0;0;0;0;0;0;0.0294968;0.0181228;0.0878465;0.0692303;0.153188;0.0418502
21.08.2016 02:45;0;0;0;0;0;0;0;0.0343467;0.0171426;0.0894633;0.0715655;0.154523;0.0543319
21.08.2016 03:00;0;0;0;0;0;0;0;0.0391965;0.0161623;0.09108;0.0739007;0.155859;0.0726872
21.08.2016 03:15;0;0;0;0;0;0;0;0.0361609;0.0147509;0.0908966;0.0744402;0.15534;0.0704846
21.08.2016 03:30;0;0;0;0;0;0;0;0.0331253;0.0133395;0.0907132;0.0749797;0.15482;0.0770925
21.08.2016 03:45;0;0;0;0;0;0;0;0.0300897;0.0119281;0.0905298;0.0755192;0.154301;0.136564
21.08.2016 04:00;0;0;0;0;0;0;0;0.0270541;0.0105167;0.0903463;0.0760587;0.153782;0.287078
21.08.2016 04:15;0;0;0;0;0;0;0;0.0269144;0.0105178;0.0881378;0.0741855;0.150329;0.270925
21.08.2016 04:30;0;0;0;0;0;0;0;0.0267747;0.0105189;0.0859293;0.0723124;0.146877;0.279736
21.08.2016 04:45;0;0;0;0;0;0;0;0.0266349;0.0105199;0.0837208;0.0704393;0.143425;0.309838
21.08.2016 05:00;0;0;0;0;0;0;0;0.0264952;0.010521;0.0815123;0.0685662;0.139972;0.312041
21.08.2016 05:15;0;0;0;0;0;0;0;0.0237246;0.0104464;0.0765324;0.0668228;0.135269;0.360499
21.08.2016 05:30;0;0;0;0;0;0;0;0.020954;0.0103719;0.0715525;0.0650795;0.130566;0.443465
21.08.2016 05:45;0;0;0;0;0;0;0;0.0181834;0.0102973;0.0665727;0.0633361;0.125863;0.303965
21.08.2016 06:00;0;0;0;0;0;0;0;0.0154128;0.0102228;0.0615928;0.0615928;0.121159;0.0991189
21.08.2016 06:15;0;0;0;0.0214481;0.0280813;0;0.0142609;0.0125672;0.010774;0.0612498;0.0612498;0.11681;0.0660793
21.08.2016 06:30;0;0;0;0.0428961;0.0561625;0;0.0285217;0.00972171;0.0113252;0.0609068;0.0609068;0.11246;0.0770925
21.08.2016 06:45;0;0;0;0.0643442;0.0842438;0;0.0427826;0.00687618;0.0118764;0.0605639;0.0605639;0.10811;0.0873715
21.08.2016 07:00;0;0;0;0.0857923;0.112325;0;0.0570435;0.00403065;0.0124276;0.0602209;0.0602209;0.103761;0.0594714
21.08.2016 07:15;0;0;0.0180911;0.0954131;0.118355;0;0.0621391;0.00366731;0.009663;0.0601353;0.0601353;0.100854;0.0565345
21.08.2016 07:30;0;0;0.0361822;0.105034;0.124385;0;0.0672347;0.00330398;0.00689837;0.0600497;0.0600497;0.0979472;0.0712188
21.08.2016 07:45;0;0;0.0542733;0.114655;0.130415;0;0.0723303;0.00294064;0.00413374;0.0599641;0.0599641;0.0950403;0.0389134
21.08.2016 08:00;0;0;0.0723645;0.124276;0.136445;0;0.0774259;0.00257731;0.00136911;0.0598784;0.0598784;0.0921335;0.110132
21.08.2016 08:15;0.027818;0.0156981;0.0821417;0.134727;0.144881;0.0179954;0.0869244;0.00195872;0.00104618;0.060307;0.060307;0.0892538;0.226872
21.08.2016 08:30;0.055636;0.0313963;0.0919188;0.145178;0.153317;0.0359907;0.0964229;0.00134013;0.000723247;0.0607356;0.0607356;0.0863742;0.179148
21.08.2016 08:45;0.083454;0.0470944;0.101696;0.155628;0.161753;0.0539861;0.105921;0.000721542;0.000400316;0.0611642;0.0611642;0.0834945;0.661527
21.08.2016 09:00;0.111272;0.0627925;0.111473;0.166079;0.170189;0.0719815;0.11542;0.000102953;7.74e-05;0.0615928;0.0615928;0.0806148;0.646843
21.08.2016 09:15;0.173864;0.110262;0.152352;0.218975;0.229789;0.0936582;0.145768;8.47e-05;5.82e-05;0.0621086;0.0621086;0.0781463;0.427313
21.08.2016 09:30;0.236456;0.157732;0.193231;0.27187;0.289389;0.115335;0.176116;6.64e-05;3.9e-05;0.0626245;0.0626245;0.0756778;0.432452
21.08.2016 09:45;0.299048;0.205202;0.23411;0.324765;0.34899;0.137012;0.206465;4.8e-05;1.98e-05;0.0631403;0.0631403;0.0732093;0.444934
21.08.2016 10:00;0.361639;0.252672;0.274989;0.377661;0.40859;0.158688;0.236813;2.97e-05;-6.5e-07;0.0636562;0.0636562;0.0707408;0.362702
21.08.2016 10:15;0.363009;0.266034;0.28122;0.391264;0.418742;0.168702;0.257994;0.000144082;6.99e-05;0.0641737;0.0641737;0.0695844;0.306167
21.08.2016 10:30;0.364379;0.279395;0.287452;0.404867;0.428894;0.178716;0.279175;0.000258416;0.000139059;0.0646912;0.0646912;0.068428;0.292217
21.08.2016 10:45;0.365749;0.292757;0.293683;0.41847;0.439046;0.188729;0.300356;0.00037275;0.000208264;0.0652087;0.0652087;0.0672716;0.157122
21.08.2016 11:00;0.367119;0.306118;0.299914;0.432074;0.449198;0.198743;0.321536;0.000487084;0.000277468;0.0657263;0.0657263;0.0661152;0.0778267
21.08.2016 11:15;0.358382;0.289716;0.292138;0.434096;0.445637;0.2012;0.336122;0.000365313;0.000219838;0.0658645;0.0658645;0.0667509;0.171806
21.08.2016 11:30;0.349645;0.273314;0.284361;0.436119;0.442076;0.203657;0.350707;0.000243542;0.000162207;0.0660028;0.0660028;0.0673866;0.160059
21.08.2016 11:45;0.340908;0.256912;0.276584;0.438142;0.438515;0.206114;0.365292;0.000121771;0.000104576;0.0661411;0.0661411;0.0680223;0.0697504
21.08.2016 12:00;0.332171;0.24051;0.268807;0.440164;0.434954;0.208571;0.379877;0;4.69e-05;0.0662794;0.0662794;0.068658;0.0778267
21.08.2016 12:15;0.264297;0.206957;0.260779;0.421504;0.410196;0.208122;0.374183;0.000118821;0.000628614;0.0661411;0.0661411;0.0712905;0.179883
21.08.2016 12:30;0.196423;0.173405;0.252751;0.402844;0.385438;0.207674;0.368489;0.000237642;0.00121028;0.0660028;0.0660028;0.073923;0.17768
21.08.2016 12:45;0.128549;0.139852;0.244723;0.384185;0.36068;0.207226;0.362795;0.000356463;0.00179195;0.0658645;0.0658645;0.0765554;0.136564
21.08.2016 13:00;0.0606746;0.1063;0.236696;0.365525;0.335922;0.206778;0.357102;0.000475284;0.00237362;0.0657263;0.0657263;0.0791879;0.12188
21.08.2016 13:15;0.0684507;0.103031;0.228297;0.355628;0.323684;0.204573;0.355246;0.000438436;0.00251147;0.0657263;0.0657263;0.0777351;0.196035
21.08.2016 13:30;0.0762267;0.099762;0.219899;0.345732;0.311446;0.202368;0.35339;0.000401589;0.00264932;0.0657263;0.0657263;0.0762824;0.0660793
21.08.2016 13:45;0.0840028;0.0964929;0.211501;0.335836;0.299208;0.200164;0.351535;0.000364741;0.00278717;0.0657263;0.0657263;0.0748296;0.138032
21.08.2016 14:00;0.0917789;0.0932239;0.203103;0.325939;0.28697;0.197959;0.349679;0.000327894;0.00292502;0.0657263;0.0657263;0.0733768;0.118209
21.08.2016 14:15;0.0889842;0.0892818;0.199501;0.31146;0.272067;0.200387;0.341196;0.00143475;0.00522357;0.0654673;0.0654673;0.0712052;0.147577
21.08.2016 14:30;0.0861895;0.0853397;0.195899;0.296981;0.257164;0.202816;0.332714;0.00254161;0.00752211;0.0652083;0.0652083;0.0690336;0.28047
21.08.2016 14:45;0.0833948;0.0813976;0.192296;0.282502;0.242262;0.205245;0.324231;0.00364847;0.00982065;0.0649493;0.0649493;0.066862;0.119677
21.08.2016 15:00;0.0806001;0.0774555;0.188694;0.268024;0.227359;0.207674;0.315749;0.00475533;0.0121192;0.0646904;0.0646904;0.0646904;0.0653451
21.08.2016 15:15;0.0604501;0.0580916;0.175936;0.228542;0.198763;0.204452;0.268657;0.00674145;0.0133042;0.0647766;0.0647766;0.0670866;0.071953
21.08.2016 15:30;0.0403001;0.0387278;0.163178;0.189061;0.170166;0.20123;0.221566;0.00872757;0.0144892;0.0648629;0.0648629;0.0694829;0.248899
21.08.2016 15:45;0.02015;0.0193639;0.150421;0.149579;0.14157;0.198007;0.174475;0.0107137;0.0156742;0.0649492;0.0649492;0.0718791;0.276065
21.08.2016 16:00;0;0;0.137663;0.110098;0.112973;0.194785;0.127384;0.0126998;0.0168592;0.0650355;0.0650355;0.0742754;0.283407
21.08.2016 16:15;0;0;0.120781;0.105336;0.104469;0.177123;0.127753;0.0154116;0.0225221;0.0649492;0.0649492;0.0777754;0.316446
21.08.2016 16:30;0;0;0.103899;0.100574;0.0959659;0.15946;0.128123;0.0181234;0.028185;0.0648629;0.0648629;0.0812754;0.345815
21.08.2016 16:45;0;0;0.0870164;0.0958124;0.0874623;0.141798;0.128493;0.0208352;0.0338479;0.0647766;0.0647766;0.0847755;0.265786
21.08.2016 17:00;0;0;0.0701343;0.0910507;0.0789587;0.124135;0.128863;0.023547;0.0395108;0.0646904;0.0646904;0.0882755;0.262115
21.08.2016 17:15;0;0;0.0526007;0.0813282;0.0592191;0.125764;0.126386;0.0368532;0.0463445;0.0646041;0.0646041;0.0911073;0.14464
21.08.2016 17:30;0;0;0.0350671;0.0716056;0.0394794;0.127392;0.12391;0.0501595;0.0531782;0.0645179;0.0645179;0.0939392;0.0521292
21.08.2016 17:45;0;0;0.0175336;0.0618831;0.0197397;0.129021;0.121434;0.0634657;0.060012;0.0644317;0.0644317;0.096771;0.103524
21.08.2016 18:00;0;0;0;0.0521606;0;0.130649;0.118957;0.076772;0.0668457;0.0643454;0.0643454;0.0996028;0.185022
21.08.2016 18:15;0;0;0;0.0391204;0;0.0979868;0.089218;0.0988855;0.0854841;0.0642593;0.0642593;0.101971;0.190162
21.08.2016 18:30;0;0;0;0.0260803;0;0.0653245;0.0594786;0.120999;0.104122;0.0641731;0.0641731;0.104339;0.239354
21.08.2016 18:45;0;0;0;0.0130401;0;0.0326623;0.0297393;0.143113;0.122761;0.0640869;0.0640869;0.106708;0.212922
21.08.2016 19:00;0;0;0;0;0;0;0;0.165226;0.141399;0.0640007;0.0640007;0.109076;0.152717
21.08.2016 19:15;0;0;0;0;0;0;0;0.175533;0.169784;0.0640869;0.0640869;0.108581;0.160793
21.08.2016 19:30;0;0;0;0;0;0;0;0.18584;0.19817;0.0641731;0.0641731;0.108086;0.270925
21.08.2016 19:45;0;0;0;0;0;0;0;0.196147;0.226555;0.0642593;0.0642593;0.107591;0.0359765
21.08.2016 20:00;0;0;0;0;0;0;0;0.206454;0.25494;0.0643454;0.0643454;0.107096;0.0807636
21.08.2016 20:15;0;0;0;0;0;0;0;0.232741;0.205621;0.0641731;0.0641731;0.108081;0.121145
21.08.2016 20:30;0;0;0;0;0;0;0;0.259028;0.156301;0.0640008;0.0640008;0.109065;0.13069
21.08.2016 20:45;0;0;0;0;0;0;0;0.285314;0.106982;0.0638285;0.0638285;0.11005;0.134361
21.08.2016 21:00;0;0;0;0;0;0;0;0.311601;0.0576622;0.0636562;0.0636562;0.111034;0.108664
21.08.2016 21:15;0;0;0;0;0;0;0;0.277254;0.0772776;0.0635701;0.0635701;0.110866;0.107195
21.08.2016 21:30;0;0;0;0;0;0;0;0.242906;0.0968929;0.063484;0.063484;0.110699;0.227606
21.08.2016 21:45;0;0;0;0;0;0;0;0.208558;0.116508;0.0633979;0.0633979;0.110531;0.286344
21.08.2016 22:00;0;0;0;0;0;0;0;0.17421;0.136124;0.0633118;0.0633118;0.110363;0.274596
21.08.2016 22:15;0;0;0;0;0;0;0;0.232117;0.129205;0.0635702;0.0635702;0.110819;0.122614
21.08.2016 22:30;0;0;0;0;0;0;0;0.290023;0.122287;0.0638286;0.0638286;0.111274;0.320852
21.08.2016 22:45;0;0;0;0;0;0;0;0.347929;0.115369;0.064087;0.064087;0.11173;0.390602
21.08.2016 23:00;0;0;0;0;0;0;0;0.405835;0.108451;0.0643454;0.0643454;0.112185;0.37812
21.08.2016 23:15;0;0;0;0;0;0;0;0.31466;0.142254;0.064518;0.064518;0.110542;0.36931
21.08.2016 23:30;0;0;0;0;0;0;0;0.223484;0.176057;0.0646905;0.0646905;0.108899;0.372981
21.08.2016 23:45;0;0;0;0;0;0;0;0.132309;0.209861;0.064863;0.064863;0.107255;0.140235
22.08.2016 00:00;0;0;0;0;0;0;0;0.041134;0.243664;0.0650355;0.0650355;0.105612;0.0389134
22.08.2016 00:15;0;0;0;0;0;0;0;0.0443471;0.242125;0.0650355;0.0650355;0.107462;0.0491924
22.08.2016 00:30;0;0;0;0;0;0;0;0.0475602;0.240587;0.0650355;0.0650355;0.109312;0.0778267
22.08.2016 00:45;0;0;0;0;0;0;0;0.0507733;0.239048;0.0650355;0.0650355;0.111162;0.0587372
22.08.2016 01:00;0;0;0;0;0;0;0;0.0539864;0.237509;0.0650355;0.0650355;0.113011;0.0624082
22.08.2016 01:15;0;0;0;0;0;0;0;0.117829;0.228955;0.0650355;0.0650355;0.113033;0.0741557
22.08.2016 01:30;0;0;0;0;0;0;0;0.181672;0.220401;0.0650355;0.0650355;0.113054;0.0873715
22.08.2016 01:45;0;0;0;0;0;0;0;0.245515;0.211847;0.0650355;0.0650355;0.113075;0.0998532
22.08.2016 02:00;0;0;0;0;0;0;0;0.309358;0.203293;0.0650355;0.0650355;0.113096;0.10279
22.08.2016 02:15;0;0;0;0;0;0;0;0.294708;0.179736;0.0654461;0.0650355;0.111263;0.256975
22.08.2016 02:30;0;0;0;0;0;0;0;0.280059;0.156178;0.0658567;0.0650355;0.109431;0.0844347
22.08.2016 02:45;0;0;0;0;0;0;0;0.265409;0.132621;0.0662673;0.0650355;0.107598;0.133627
22.08.2016 03:00;0;0;0;0;0;0;0;0.25076;0.109064;0.066678;0.0650355;0.105766;0.290015
22.08.2016 03:15;0;0;0;0;0;0;0;0.212323;0.117435;0.0669432;0.0650355;0.104717;0.284141
22.08.2016 03:30;0;0;0;0;0;0;0;0.173885;0.125806;0.0672084;0.0650355;0.103667;0.279001
22.08.2016 03:45;0;0;0;0;0;0;0;0.135448;0.134177;0.0674736;0.0650355;0.102618;0.272394
22.08.2016 04:00;0;0;0;0;0;0;0;0.0970106;0.142548;0.0677388;0.0650355;0.101569;0.270925
22.08.2016 04:15;0;0;0;0;0;0;0;0.18184;0.198327;0.0676525;0.0650355;0.101183;0.17254
22.08.2016 04:30;0;0;0;0;0;0;0;0.26667;0.254106;0.0675663;0.0650355;0.100797;0.0844347
22.08.2016 04:45;0;0;0;0;0;0;0;0.3515;0.309885;0.06748;0.0650355;0.100412;0.114537
22.08.2016 05:00;0;0;0;0;0;0;0;0.43633;0.365664;0.0673938;0.0650355;0.100026;0.124082
22.08.2016 05:15;0;0;0;0;0;0;0;0.442265;0.364278;0.0668042;0.0650355;0.101636;0.151982
22.08.2016 05:30;0;0;0;0;0;0;0;0.448199;0.362892;0.0662146;0.0650355;0.103246;0.194567
22.08.2016 05:45;0;0;0;0;0;0;0;0.454134;0.361506;0.065625;0.0650355;0.104856;0.14978
22.08.2016 06:00;0;0;0;0;0;0;0;0.460068;0.360121;0.0650355;0.0650355;0.106465;0.061674
22.08.2016 06:15;0.0379718;0;0.0258078;0.0240091;0.0286198;0;0;0.454905;0.486341;0.0656118;0.0650355;0.105022;0.0646109
22.08.2016 06:30;0.0759437;0;0.0516155;0.0480182;0.0572396;0;0;0.449742;0.612561;0.0661881;0.0650355;0.103579;0.0866373
22.08.2016 06:45;0.113915;0;0.0774233;0.0720273;0.0858594;0;0;0.444578;0.738781;0.0667644;0.0650355;0.102136;0.270925
22.08.2016 07:00;0.151887;0;0.103231;0.0960365;0.114479;0;0;0.439415;0.865001;0.0673407;0.0650355;0.100693;0.138767
22.08.2016 07:15;0.174178;0.0239973;0.126619;0.10749;0.12345;0;0.0146656;0.543483;0.887144;0.0667644;0.0650355;0.0973356;0.122614
22.08.2016 07:30;0.196468;0.0479947;0.150007;0.118944;0.13242;0;0.0293312;0.647551;0.909287;0.0661881;0.0650355;0.0939782;0.148311
22.08.2016 07:45;0.218759;0.071992;0.173395;0.130398;0.141391;0;0.0439968;0.751619;0.93143;0.0656118;0.0650355;0.0906208;0.146109
