id;x;y;subnet;voltLvl
coord_2847;11.3934;53.6137;LV2.125;7
coord_2848;11.3923;53.6264;LV2.125;7
coord_2849;11.3939;53.6246;LV2.125;7
coord_2850;11.3941;53.6153;LV2.125;7
coord_2851;11.3938;53.6187;LV2.125;7
coord_2852;11.3908;53.6269;LV2.125;7
coord_2853;11.3923;53.6249;LV2.125;7
coord_2854;11.3909;53.6264;LV2.125;7
coord_2855;11.3934;53.6141;LV2.125;7
coord_2856;11.3896;53.6264;LV2.125;7
coord_2857;11.391;53.6274;LV2.125;7
coord_2858;11.3891;53.6203;LV2.125;7
coord_2859;11.3909;53.6259;LV2.125;7
coord_2860;11.3938;53.6279;LV2.125;7
coord_2861;11.3896;53.6274;LV2.125;7
coord_2862;11.3935;53.6133;LV2.125;7
coord_2863;11.3935;53.6153;LV2.125;7
coord_2864;11.3923;53.6279;LV2.125;7
coord_2865;11.3923;53.6274;LV2.125;7
coord_2866;11.3891;53.6199;LV2.125;7
coord_2867;11.3934;53.6149;LV2.125;7
coord_2868;11.3938;53.6241;LV2.125;7
coord_2869;11.3938;53.6274;LV2.125;7
coord_2870;11.3917;53.629;LV2.125;7
coord_2871;11.3942;53.6137;LV2.125;7
coord_2872;11.3891;53.6212;LV2.125;7
coord_2873;11.3942;53.6127;LV2.125;7
coord_2874;11.3938;53.6269;LV2.125;7
coord_2875;11.3942;53.6149;LV2.125;7
coord_2876;11.3896;53.6254;LV2.125;7
coord_2877;11.3899;53.6234;LV2.125;7
coord_2878;11.3938;53.6183;LV2.125;7
coord_2879;11.3938;53.62;LV2.125;7
coord_2880;11.3891;53.6234;LV2.125;7
coord_2881;11.3938;53.6284;LV2.125;7
coord_2882;11.3891;53.6244;LV2.125;7
coord_2883;11.3938;53.6157;LV2.125;7
coord_2884;11.3891;53.6208;LV2.125;7
coord_2885;11.3923;53.6269;LV2.125;7
coord_2886;11.3896;53.6269;LV2.125;7
coord_2887;11.3942;53.6145;LV2.125;7
coord_2888;11.3938;53.6161;LV2.125;7
coord_2889;11.3923;53.6244;LV2.125;7
coord_2890;11.3939;53.6209;LV2.125;7
coord_2891;11.3942;53.6134;LV2.125;7
coord_2892;11.3891;53.6225;LV2.125;7
coord_2893;11.3934;53.6145;LV2.125;7
coord_2894;11.3891;53.6217;LV2.125;7
coord_2895;11.3908;53.6279;LV2.125;7
coord_2896;11.3923;53.6224;LV2.125;7
coord_2897;11.3896;53.6279;LV2.125;7
coord_2898;11.3923;53.6284;LV2.125;7
coord_2899;11.3923;53.6215;LV2.125;7
coord_2900;11.3938;53.6265;LV2.125;7
coord_2901;11.3923;53.6229;LV2.125;7
coord_2902;11.3908;53.6239;LV2.125;7
coord_2903;11.3923;53.6239;LV2.125;7
coord_2904;11.394;53.6195;LV2.126;7
coord_2905;11.3943;53.6112;LV2.126;7
coord_2906;11.391;53.6206;LV2.126;7
coord_2907;11.394;53.6204;LV2.126;7
coord_2908;11.391;53.6231;LV2.126;7
coord_2909;11.3939;53.6213;LV2.126;7
coord_2910;11.3939;53.6242;LV2.126;7
coord_2911;11.391;53.6226;LV2.126;7
coord_2912;11.3892;53.6203;LV2.126;7
coord_2913;11.3892;53.6221;LV2.126;7
coord_2914;11.3939;53.6178;LV2.126;7
coord_2915;11.394;53.6209;LV2.126;7
coord_2916;11.3897;53.6266;LV2.126;7
coord_2917;11.394;53.616;LV2.126;7
coord_2918;11.3924;53.6201;LV2.126;7
coord_2919;11.39;53.6221;LV2.126;7
coord_2920;11.391;53.6236;LV2.126;7
coord_2921;11.3939;53.6218;LV2.126;7
coord_2922;11.3897;53.6241;LV2.126;7
coord_2923;11.3924;53.6236;LV2.126;7
coord_2924;11.3939;53.6156;LV2.126;7
coord_2925;11.391;53.6216;LV2.126;7
coord_2926;11.3896;53.623;LV2.126;7
coord_2927;11.391;53.6211;LV2.126;7
coord_2928;11.3943;53.6123;LV2.126;7
coord_2929;11.3892;53.6211;LV2.126;7
coord_2930;11.3925;53.6193;LV2.126;7
coord_2931;11.3939;53.62;LV2.126;7
coord_2932;11.3939;53.6187;LV2.126;7
coord_2933;11.394;53.6152;LV2.126;7
coord_2934;11.394;53.6147;LV2.126;7
coord_2935;11.391;53.6201;LV2.126;7
coord_2936;11.3901;53.6226;LV2.126;7
coord_2937;11.394;53.6173;LV2.126;7
coord_2938;11.391;53.6266;LV2.126;7
coord_2939;11.394;53.6237;LV2.126;7
coord_2940;11.3939;53.6232;LV2.126;7
coord_2941;11.3925;53.6241;LV2.126;7
coord_2942;11.3925;53.6216;LV2.126;7
coord_2943;11.3936;53.6119;LV2.126;7
coord_2944;11.3925;53.6246;LV2.126;7
coord_2945;11.394;53.6228;LV2.126;7
coord_2946;11.3943;53.6135;LV2.126;7
coord_2947;11.394;53.6169;LV2.126;7
coord_2948;11.391;53.6251;LV2.126;7
coord_2949;11.3924;53.6231;LV2.126;7
coord_2950;11.391;53.6246;LV2.126;7
coord_2951;11.3936;53.6123;LV2.126;7
coord_2952;11.3898;53.6246;LV2.126;7
coord_2953;11.3911;53.6256;LV2.126;7
coord_2954;11.3893;53.6185;LV2.126;7
coord_2955;11.391;53.6241;LV2.126;7
coord_2956;11.3939;53.6261;LV2.126;7
coord_2957;11.3898;53.6256;LV2.126;7
coord_2958;11.3936;53.6115;LV2.126;7
coord_2959;11.3936;53.6135;LV2.126;7
coord_2960;11.3924;53.6261;LV2.126;7
coord_2961;11.3924;53.6256;LV2.126;7
coord_2962;11.3892;53.6181;LV2.126;7
coord_2963;11.3935;53.6131;LV2.126;7
coord_2964;11.3939;53.6223;LV2.126;7
coord_2965;11.394;53.6256;LV2.126;7
coord_2966;11.3918;53.6272;LV2.126;7
coord_2967;11.3943;53.6119;LV2.126;7
coord_2968;11.3893;53.6194;LV2.126;7
coord_2969;11.3943;53.6108;LV2.126;7
coord_2970;11.394;53.6251;LV2.126;7
coord_2971;11.3943;53.6131;LV2.126;7
coord_2972;11.3898;53.6236;LV2.126;7
coord_2973;11.39;53.6216;LV2.126;7
coord_2974;11.3939;53.6165;LV2.126;7
coord_2975;11.394;53.6182;LV2.126;7
coord_2976;11.3892;53.6216;LV2.126;7
coord_2977;11.3939;53.6266;LV2.126;7
coord_2978;11.3893;53.6226;LV2.126;7
coord_2979;11.3939;53.6139;LV2.126;7
coord_2980;11.3892;53.6189;LV2.126;7
coord_2981;11.3925;53.6251;LV2.126;7
coord_2982;11.3897;53.6251;LV2.126;7
coord_2983;11.3944;53.6127;LV2.126;7
coord_2984;11.394;53.6143;LV2.126;7
coord_2985;11.3925;53.6226;LV2.126;7
coord_2986;11.394;53.6191;LV2.126;7
coord_2987;11.3944;53.6116;LV2.126;7
coord_2988;11.3892;53.6207;LV2.126;7
coord_2989;11.3936;53.6127;LV2.126;7
coord_2990;11.3892;53.6198;LV2.126;7
coord_2991;11.391;53.6261;LV2.126;7
coord_2992;11.3925;53.6206;LV2.126;7
coord_2993;11.3897;53.6261;LV2.126;7
coord_2994;11.3924;53.6266;LV2.126;7
coord_2995;11.3925;53.6197;LV2.126;7
coord_2996;11.3939;53.6246;LV2.126;7
coord_2997;11.3925;53.6211;LV2.126;7
coord_2998;11.391;53.6221;LV2.126;7
coord_2999;11.3924;53.6221;LV2.126;7
coord_3000;11.3923;53.6186;LV2.127;7
coord_3001;11.3926;53.6103;LV2.127;7
coord_3002;11.3893;53.6197;LV2.127;7
coord_3003;11.3923;53.6195;LV2.127;7
coord_3004;11.3893;53.6222;LV2.127;7
coord_3005;11.3922;53.6204;LV2.127;7
coord_3006;11.3922;53.6233;LV2.127;7
coord_3007;11.3893;53.6217;LV2.127;7
coord_3008;11.3875;53.6194;LV2.127;7
coord_3009;11.3875;53.6212;LV2.127;7
coord_3010;11.3922;53.6169;LV2.127;7
coord_3011;11.3923;53.62;LV2.127;7
coord_3012;11.388;53.6257;LV2.127;7
coord_3013;11.3923;53.6151;LV2.127;7
coord_3014;11.3907;53.6192;LV2.127;7
coord_3015;11.3883;53.6212;LV2.127;7
coord_3016;11.3893;53.6227;LV2.127;7
coord_3017;11.3922;53.6209;LV2.127;7
coord_3018;11.388;53.6232;LV2.127;7
coord_3019;11.3907;53.6227;LV2.127;7
coord_3020;11.3922;53.6147;LV2.127;7
coord_3021;11.3893;53.6207;LV2.127;7
coord_3022;11.3879;53.6221;LV2.127;7
coord_3023;11.3893;53.6202;LV2.127;7
coord_3024;11.3926;53.6114;LV2.127;7
coord_3025;11.3875;53.6202;LV2.127;7
coord_3026;11.3908;53.6184;LV2.127;7
coord_3027;11.3922;53.6191;LV2.127;7
coord_3028;11.3922;53.6178;LV2.127;7
coord_3029;11.3923;53.6143;LV2.127;7
coord_3030;11.3923;53.6138;LV2.127;7
coord_3031;11.3893;53.6192;LV2.127;7
coord_3032;11.3884;53.6217;LV2.127;7
coord_3033;11.3923;53.6164;LV2.127;7
coord_3034;11.3893;53.6257;LV2.127;7
coord_3035;11.3923;53.6228;LV2.127;7
coord_3036;11.3922;53.6223;LV2.127;7
coord_3037;11.3908;53.6232;LV2.127;7
coord_3038;11.3908;53.6207;LV2.127;7
coord_3039;11.3919;53.611;LV2.127;7
coord_3040;11.3908;53.6237;LV2.127;7
coord_3041;11.3923;53.6219;LV2.127;7
coord_3042;11.3926;53.6126;LV2.127;7
coord_3043;11.3923;53.616;LV2.127;7
coord_3044;11.3893;53.6242;LV2.127;7
coord_3045;11.3907;53.6222;LV2.127;7
coord_3046;11.3893;53.6237;LV2.127;7
coord_3047;11.3919;53.6114;LV2.127;7
coord_3048;11.3881;53.6237;LV2.127;7
coord_3049;11.3894;53.6247;LV2.127;7
coord_3050;11.3876;53.6176;LV2.127;7
coord_3051;11.3893;53.6232;LV2.127;7
coord_3052;11.3922;53.6252;LV2.127;7
coord_3053;11.3881;53.6247;LV2.127;7
coord_3054;11.3919;53.6106;LV2.127;7
coord_3055;11.3919;53.6126;LV2.127;7
coord_3056;11.3907;53.6252;LV2.127;7
coord_3057;11.3907;53.6247;LV2.127;7
coord_3058;11.3875;53.6172;LV2.127;7
coord_3059;11.3919;53.6122;LV2.127;7
coord_3060;11.3922;53.6214;LV2.127;7
coord_3061;11.3923;53.6247;LV2.127;7
coord_3062;11.3901;53.6263;LV2.127;7
coord_3063;11.3926;53.611;LV2.127;7
coord_3064;11.3876;53.6185;LV2.127;7
coord_3065;11.3926;53.6099;LV2.127;7
coord_3066;11.3923;53.6242;LV2.127;7
coord_3067;11.3926;53.6122;LV2.127;7
coord_3068;11.3881;53.6227;LV2.127;7
coord_3069;11.3883;53.6207;LV2.127;7
coord_3070;11.3922;53.6156;LV2.127;7
coord_3071;11.3923;53.6173;LV2.127;7
coord_3072;11.3875;53.6207;LV2.127;7
coord_3073;11.3922;53.6257;LV2.127;7
coord_3074;11.3876;53.6217;LV2.127;7
coord_3075;11.3922;53.613;LV2.127;7
coord_3076;11.3875;53.6181;LV2.127;7
coord_3077;11.3908;53.6242;LV2.127;7
coord_3078;11.388;53.6242;LV2.127;7
coord_3079;11.3927;53.6118;LV2.127;7
coord_3080;11.3923;53.6134;LV2.127;7
coord_3081;11.3908;53.6217;LV2.127;7
coord_3082;11.3923;53.6182;LV2.127;7
coord_3083;11.3927;53.6107;LV2.127;7
coord_3084;11.3875;53.6198;LV2.127;7
coord_3085;11.3919;53.6118;LV2.127;7
coord_3086;11.3875;53.619;LV2.127;7
coord_3087;11.3893;53.6252;LV2.127;7
coord_3088;11.3908;53.6197;LV2.127;7
coord_3089;11.388;53.6252;LV2.127;7
coord_3090;11.3907;53.6257;LV2.127;7
coord_3091;11.3908;53.6188;LV2.127;7
coord_3092;11.3922;53.6237;LV2.127;7
coord_3093;11.3908;53.6202;LV2.127;7
coord_3094;11.3893;53.6212;LV2.127;7
coord_3095;11.3907;53.6212;LV2.127;7
coord_3096;11.4108;53.6289;LV2.128;7
coord_3097;11.4111;53.6205;LV2.128;7
coord_3098;11.4078;53.6299;LV2.128;7
coord_3099;11.4107;53.6298;LV2.128;7
coord_3100;11.4077;53.6324;LV2.128;7
coord_3101;11.4107;53.6307;LV2.128;7
coord_3102;11.4107;53.6335;LV2.128;7
coord_3103;11.4078;53.6319;LV2.128;7
coord_3104;11.406;53.6296;LV2.128;7
coord_3105;11.406;53.6314;LV2.128;7
coord_3106;11.4107;53.6271;LV2.128;7
coord_3107;11.4107;53.6302;LV2.128;7
coord_3108;11.4065;53.6359;LV2.128;7
coord_3109;11.4107;53.6254;LV2.128;7
coord_3110;11.4092;53.6295;LV2.128;7
coord_3111;11.4068;53.6314;LV2.128;7
coord_3112;11.4078;53.6329;LV2.128;7
coord_3113;11.4107;53.6311;LV2.128;7
coord_3114;11.4065;53.6334;LV2.128;7
coord_3115;11.4092;53.633;LV2.128;7
coord_3116;11.4107;53.6249;LV2.128;7
coord_3117;11.4078;53.6309;LV2.128;7
coord_3118;11.4064;53.6324;LV2.128;7
coord_3119;11.4078;53.6304;LV2.128;7
coord_3120;11.4111;53.6217;LV2.128;7
coord_3121;11.406;53.6305;LV2.128;7
coord_3122;11.4093;53.6286;LV2.128;7
coord_3123;11.4107;53.6293;LV2.128;7
coord_3124;11.4107;53.628;LV2.128;7
coord_3125;11.4107;53.6245;LV2.128;7
coord_3126;11.4107;53.6241;LV2.128;7
coord_3127;11.4078;53.6295;LV2.128;7
coord_3128;11.4068;53.6319;LV2.128;7
coord_3129;11.4108;53.6267;LV2.128;7
coord_3130;11.4078;53.6359;LV2.128;7
coord_3131;11.4107;53.633;LV2.128;7
coord_3132;11.4107;53.6325;LV2.128;7
coord_3133;11.4093;53.6335;LV2.128;7
coord_3134;11.4092;53.6309;LV2.128;7
coord_3135;11.4103;53.6213;LV2.128;7
coord_3136;11.4092;53.634;LV2.128;7
coord_3137;11.4108;53.6321;LV2.128;7
coord_3138;11.4111;53.6229;LV2.128;7
coord_3139;11.4107;53.6262;LV2.128;7
coord_3140;11.4078;53.6344;LV2.128;7
coord_3141;11.4092;53.6325;LV2.128;7
coord_3142;11.4078;53.6339;LV2.128;7
coord_3143;11.4103;53.6216;LV2.128;7
coord_3144;11.4065;53.6339;LV2.128;7
coord_3145;11.4079;53.6349;LV2.128;7
coord_3146;11.4061;53.6279;LV2.128;7
coord_3147;11.4078;53.6334;LV2.128;7
coord_3148;11.4107;53.6355;LV2.128;7
coord_3149;11.4066;53.6349;LV2.128;7
coord_3150;11.4104;53.6209;LV2.128;7
coord_3151;11.4104;53.6229;LV2.128;7
coord_3152;11.4092;53.6355;LV2.128;7
coord_3153;11.4092;53.6349;LV2.128;7
coord_3154;11.406;53.6274;LV2.128;7
coord_3155;11.4103;53.6225;LV2.128;7
coord_3156;11.4107;53.6316;LV2.128;7
coord_3157;11.4107;53.635;LV2.128;7
coord_3158;11.4086;53.6365;LV2.128;7
coord_3159;11.4111;53.6213;LV2.128;7
coord_3160;11.406;53.6288;LV2.128;7
coord_3161;11.4111;53.6202;LV2.128;7
coord_3162;11.4107;53.6345;LV2.128;7
coord_3163;11.4111;53.6225;LV2.128;7
coord_3164;11.4066;53.6329;LV2.128;7
coord_3165;11.4068;53.6309;LV2.128;7
coord_3166;11.4107;53.6258;LV2.128;7
coord_3167;11.4107;53.6276;LV2.128;7
coord_3168;11.406;53.6309;LV2.128;7
coord_3169;11.4107;53.636;LV2.128;7
coord_3170;11.406;53.6319;LV2.128;7
coord_3171;11.4107;53.6233;LV2.128;7
coord_3172;11.406;53.6283;LV2.128;7
coord_3173;11.4092;53.6344;LV2.128;7
coord_3174;11.4065;53.6344;LV2.128;7
coord_3175;11.4111;53.622;LV2.128;7
coord_3176;11.4107;53.6236;LV2.128;7
coord_3177;11.4092;53.632;LV2.128;7
coord_3178;11.4108;53.6284;LV2.128;7
coord_3179;11.4111;53.6209;LV2.128;7
coord_3180;11.406;53.6301;LV2.128;7
coord_3181;11.4103;53.622;LV2.128;7
coord_3182;11.406;53.6292;LV2.128;7
coord_3183;11.4078;53.6355;LV2.128;7
coord_3184;11.4092;53.63;LV2.128;7
coord_3185;11.4065;53.6354;LV2.128;7
coord_3186;11.4092;53.636;LV2.128;7
coord_3187;11.4092;53.6291;LV2.128;7
coord_3188;11.4107;53.634;LV2.128;7
coord_3189;11.4092;53.6305;LV2.128;7
coord_3190;11.4078;53.6314;LV2.128;7
coord_3191;11.4092;53.6315;LV2.128;7
coord_3192;11.412;53.6329;LV2.129;7
coord_3193;11.4122;53.6246;LV2.129;7
coord_3194;11.409;53.634;LV2.129;7
coord_3195;11.4119;53.6338;LV2.129;7
coord_3196;11.4089;53.6365;LV2.129;7
coord_3197;11.4119;53.6348;LV2.129;7
coord_3198;11.4119;53.6376;LV2.129;7
coord_3199;11.4089;53.636;LV2.129;7
coord_3200;11.4072;53.6337;LV2.129;7
coord_3201;11.4072;53.6355;LV2.129;7
coord_3202;11.4118;53.6312;LV2.129;7
coord_3203;11.4119;53.6343;LV2.129;7
coord_3204;11.4077;53.64;LV2.129;7
coord_3205;11.4119;53.6294;LV2.129;7
coord_3206;11.4104;53.6336;LV2.129;7
coord_3207;11.4079;53.6355;LV2.129;7
coord_3208;11.409;53.637;LV2.129;7
coord_3209;11.4119;53.6352;LV2.129;7
coord_3210;11.4077;53.6375;LV2.129;7
coord_3211;11.4104;53.637;LV2.129;7
coord_3212;11.4119;53.629;LV2.129;7
coord_3213;11.4089;53.635;LV2.129;7
coord_3214;11.4076;53.6365;LV2.129;7
coord_3215;11.4089;53.6345;LV2.129;7
coord_3216;11.4122;53.6257;LV2.129;7
coord_3217;11.4072;53.6345;LV2.129;7
coord_3218;11.4104;53.6327;LV2.129;7
coord_3219;11.4119;53.6334;LV2.129;7
coord_3220;11.4119;53.6321;LV2.129;7
coord_3221;11.4119;53.6286;LV2.129;7
coord_3222;11.4119;53.6282;LV2.129;7
coord_3223;11.409;53.6335;LV2.129;7
coord_3224;11.408;53.636;LV2.129;7
coord_3225;11.4119;53.6308;LV2.129;7
coord_3226;11.4089;53.64;LV2.129;7
coord_3227;11.4119;53.6371;LV2.129;7
coord_3228;11.4119;53.6366;LV2.129;7
coord_3229;11.4104;53.6375;LV2.129;7
coord_3230;11.4104;53.635;LV2.129;7
coord_3231;11.4115;53.6253;LV2.129;7
coord_3232;11.4104;53.638;LV2.129;7
coord_3233;11.4119;53.6362;LV2.129;7
coord_3234;11.4122;53.627;LV2.129;7
coord_3235;11.4119;53.6303;LV2.129;7
coord_3236;11.4089;53.6385;LV2.129;7
coord_3237;11.4104;53.6365;LV2.129;7
coord_3238;11.4089;53.638;LV2.129;7
coord_3239;11.4115;53.6257;LV2.129;7
coord_3240;11.4077;53.638;LV2.129;7
coord_3241;11.409;53.639;LV2.129;7
coord_3242;11.4072;53.6319;LV2.129;7
coord_3243;11.4089;53.6375;LV2.129;7
coord_3244;11.4119;53.6396;LV2.129;7
coord_3245;11.4077;53.639;LV2.129;7
coord_3246;11.4116;53.625;LV2.129;7
coord_3247;11.4116;53.6269;LV2.129;7
coord_3248;11.4104;53.6395;LV2.129;7
coord_3249;11.4104;53.639;LV2.129;7
coord_3250;11.4072;53.6315;LV2.129;7
coord_3251;11.4115;53.6265;LV2.129;7
coord_3252;11.4119;53.6357;LV2.129;7
coord_3253;11.4119;53.639;LV2.129;7
coord_3254;11.4098;53.6406;LV2.129;7
coord_3255;11.4122;53.6254;LV2.129;7
coord_3256;11.4072;53.6328;LV2.129;7
coord_3257;11.4123;53.6243;LV2.129;7
coord_3258;11.4119;53.6386;LV2.129;7
coord_3259;11.4123;53.6265;LV2.129;7
coord_3260;11.4077;53.637;LV2.129;7
coord_3261;11.408;53.635;LV2.129;7
coord_3262;11.4119;53.6299;LV2.129;7
coord_3263;11.4119;53.6316;LV2.129;7
coord_3264;11.4072;53.635;LV2.129;7
coord_3265;11.4119;53.6401;LV2.129;7
coord_3266;11.4072;53.636;LV2.129;7
coord_3267;11.4118;53.6273;LV2.129;7
coord_3268;11.4072;53.6324;LV2.129;7
coord_3269;11.4104;53.6385;LV2.129;7
coord_3270;11.4077;53.6385;LV2.129;7
coord_3271;11.4123;53.6261;LV2.129;7
coord_3272;11.4119;53.6277;LV2.129;7
coord_3273;11.4104;53.636;LV2.129;7
coord_3274;11.412;53.6325;LV2.129;7
coord_3275;11.4123;53.625;LV2.129;7
coord_3276;11.4072;53.6341;LV2.129;7
coord_3277;11.4115;53.6261;LV2.129;7
coord_3278;11.4072;53.6333;LV2.129;7
coord_3279;11.4089;53.6395;LV2.129;7
coord_3280;11.4104;53.634;LV2.129;7
coord_3281;11.4076;53.6395;LV2.129;7
coord_3282;11.4104;53.64;LV2.129;7
coord_3283;11.4104;53.6331;LV2.129;7
coord_3284;11.4119;53.6381;LV2.129;7
coord_3285;11.4104;53.6346;LV2.129;7
coord_3286;11.4089;53.6355;LV2.129;7
coord_3287;11.4104;53.6355;LV2.129;7
coord_3288;11.4122;53.6327;LV2.130;7
coord_3289;11.4125;53.6244;LV2.130;7
coord_3290;11.4092;53.6338;LV2.130;7
coord_3291;11.4121;53.6336;LV2.130;7
coord_3292;11.4091;53.6363;LV2.130;7
coord_3293;11.4121;53.6346;LV2.130;7
coord_3294;11.4121;53.6374;LV2.130;7
coord_3295;11.4091;53.6358;LV2.130;7
coord_3296;11.4074;53.6335;LV2.130;7
coord_3297;11.4074;53.6353;LV2.130;7
coord_3298;11.4121;53.631;LV2.130;7
coord_3299;11.4121;53.6341;LV2.130;7
coord_3300;11.4079;53.6398;LV2.130;7
coord_3301;11.4121;53.6292;LV2.130;7
coord_3302;11.4106;53.6334;LV2.130;7
coord_3303;11.4081;53.6353;LV2.130;7
coord_3304;11.4092;53.6368;LV2.130;7
coord_3305;11.4121;53.635;LV2.130;7
coord_3306;11.4079;53.6373;LV2.130;7
coord_3307;11.4106;53.6368;LV2.130;7
coord_3308;11.4121;53.6288;LV2.130;7
coord_3309;11.4091;53.6348;LV2.130;7
coord_3310;11.4078;53.6363;LV2.130;7
coord_3311;11.4091;53.6343;LV2.130;7
coord_3312;11.4124;53.6255;LV2.130;7
coord_3313;11.4074;53.6343;LV2.130;7
coord_3314;11.4106;53.6325;LV2.130;7
coord_3315;11.4121;53.6332;LV2.130;7
coord_3316;11.4121;53.6319;LV2.130;7
coord_3317;11.4121;53.6284;LV2.130;7
coord_3318;11.4121;53.628;LV2.130;7
coord_3319;11.4092;53.6333;LV2.130;7
coord_3320;11.4082;53.6358;LV2.130;7
coord_3321;11.4121;53.6306;LV2.130;7
coord_3322;11.4091;53.6398;LV2.130;7
coord_3323;11.4121;53.6369;LV2.130;7
coord_3324;11.4121;53.6364;LV2.130;7
coord_3325;11.4106;53.6373;LV2.130;7
coord_3326;11.4106;53.6348;LV2.130;7
coord_3327;11.4117;53.6252;LV2.130;7
coord_3328;11.4106;53.6378;LV2.130;7
coord_3329;11.4121;53.636;LV2.130;7
coord_3330;11.4124;53.6268;LV2.130;7
coord_3331;11.4121;53.6301;LV2.130;7
coord_3332;11.4091;53.6383;LV2.130;7
coord_3333;11.4106;53.6363;LV2.130;7
coord_3334;11.4091;53.6378;LV2.130;7
coord_3335;11.4117;53.6255;LV2.130;7
coord_3336;11.4079;53.6378;LV2.130;7
coord_3337;11.4092;53.6388;LV2.130;7
coord_3338;11.4074;53.6317;LV2.130;7
coord_3339;11.4091;53.6373;LV2.130;7
coord_3340;11.4121;53.6394;LV2.130;7
coord_3341;11.4079;53.6388;LV2.130;7
coord_3342;11.4118;53.6248;LV2.130;7
coord_3343;11.4118;53.6267;LV2.130;7
coord_3344;11.4106;53.6393;LV2.130;7
coord_3345;11.4106;53.6388;LV2.130;7
coord_3346;11.4074;53.6313;LV2.130;7
coord_3347;11.4117;53.6263;LV2.130;7
coord_3348;11.4121;53.6355;LV2.130;7
coord_3349;11.4121;53.6388;LV2.130;7
coord_3350;11.41;53.6404;LV2.130;7
coord_3351;11.4125;53.6252;LV2.130;7
coord_3352;11.4074;53.6326;LV2.130;7
coord_3353;11.4125;53.6241;LV2.130;7
coord_3354;11.4121;53.6384;LV2.130;7
coord_3355;11.4125;53.6263;LV2.130;7
coord_3356;11.4079;53.6368;LV2.130;7
coord_3357;11.4082;53.6348;LV2.130;7
coord_3358;11.4121;53.6297;LV2.130;7
coord_3359;11.4121;53.6314;LV2.130;7
coord_3360;11.4074;53.6348;LV2.130;7
coord_3361;11.4121;53.6399;LV2.130;7
coord_3362;11.4074;53.6358;LV2.130;7
coord_3363;11.4121;53.6272;LV2.130;7
coord_3364;11.4074;53.6322;LV2.130;7
coord_3365;11.4106;53.6383;LV2.130;7
coord_3366;11.4079;53.6383;LV2.130;7
coord_3367;11.4125;53.6259;LV2.130;7
coord_3368;11.4121;53.6275;LV2.130;7
coord_3369;11.4106;53.6358;LV2.130;7
coord_3370;11.4122;53.6323;LV2.130;7
coord_3371;11.4125;53.6248;LV2.130;7
coord_3372;11.4074;53.6339;LV2.130;7
coord_3373;11.4117;53.6259;LV2.130;7
coord_3374;11.4074;53.6331;LV2.130;7
coord_3375;11.4091;53.6393;LV2.130;7
coord_3376;11.4106;53.6338;LV2.130;7
coord_3377;11.4078;53.6393;LV2.130;7
coord_3378;11.4106;53.6398;LV2.130;7
coord_3379;11.4106;53.6329;LV2.130;7
coord_3380;11.4121;53.6379;LV2.130;7
coord_3381;11.4106;53.6344;LV2.130;7
coord_3382;11.4091;53.6353;LV2.130;7
coord_3383;11.4106;53.6353;LV2.130;7
coord_3384;11.4127;53.6323;LV2.131;7
coord_3385;11.413;53.6239;LV2.131;7
coord_3386;11.4097;53.6333;LV2.131;7
coord_3387;11.4126;53.6332;LV2.131;7
coord_3388;11.4096;53.6358;LV2.131;7
coord_3389;11.4126;53.6341;LV2.131;7
coord_3390;11.4126;53.6369;LV2.131;7
coord_3391;11.4096;53.6353;LV2.131;7
coord_3392;11.4079;53.633;LV2.131;7
coord_3393;11.4079;53.6348;LV2.131;7
coord_3394;11.4126;53.6305;LV2.131;7
coord_3395;11.4126;53.6336;LV2.131;7
coord_3396;11.4084;53.6393;LV2.131;7
coord_3397;11.4126;53.6288;LV2.131;7
coord_3398;11.4111;53.6329;LV2.131;7
coord_3399;11.4086;53.6348;LV2.131;7
coord_3400;11.4097;53.6363;LV2.131;7
coord_3401;11.4126;53.6345;LV2.131;7
coord_3402;11.4084;53.6368;LV2.131;7
coord_3403;11.4111;53.6364;LV2.131;7
coord_3404;11.4126;53.6283;LV2.131;7
coord_3405;11.4096;53.6343;LV2.131;7
coord_3406;11.4083;53.6358;LV2.131;7
coord_3407;11.4096;53.6338;LV2.131;7
coord_3408;11.413;53.6251;LV2.131;7
coord_3409;11.4079;53.6339;LV2.131;7
coord_3410;11.4111;53.632;LV2.131;7
coord_3411;11.4126;53.6327;LV2.131;7
coord_3412;11.4126;53.6314;LV2.131;7
coord_3413;11.4126;53.6279;LV2.131;7
coord_3414;11.4126;53.6275;LV2.131;7
coord_3415;11.4097;53.6329;LV2.131;7
coord_3416;11.4087;53.6353;LV2.131;7
coord_3417;11.4126;53.6301;LV2.131;7
coord_3418;11.4097;53.6393;LV2.131;7
coord_3419;11.4126;53.6364;LV2.131;7
coord_3420;11.4126;53.6359;LV2.131;7
coord_3421;11.4112;53.6369;LV2.131;7
coord_3422;11.4111;53.6343;LV2.131;7
coord_3423;11.4122;53.6247;LV2.131;7
coord_3424;11.4111;53.6374;LV2.131;7
coord_3425;11.4127;53.6355;LV2.131;7
coord_3426;11.413;53.6263;LV2.131;7
coord_3427;11.4126;53.6297;LV2.131;7
coord_3428;11.4096;53.6378;LV2.131;7
coord_3429;11.4111;53.6359;LV2.131;7
coord_3430;11.4097;53.6373;LV2.131;7
coord_3431;11.4122;53.625;LV2.131;7
coord_3432;11.4084;53.6373;LV2.131;7
coord_3433;11.4098;53.6383;LV2.131;7
